Junction,Vehicles,Hour,Day-of-Week,Year,Month,Day
3,5,5,5,2015,12,19
3,2,6,5,2015,12,19
3,3,7,5,2015,12,19
3,2,8,5,2015,12,19
3,1,9,5,2015,12,19
3,4,10,5,2015,12,19
3,3,11,5,2015,12,19
3,4,12,5,2015,12,19
3,7,13,5,2015,12,19
3,5,14,5,2015,12,19
3,5,15,5,2015,12,19
3,5,16,5,2015,12,19
3,2,17,5,2015,12,19
3,1,18,5,2015,12,19
3,4,19,5,2015,12,19
3,2,20,5,2015,12,19
3,3,21,5,2015,12,19
3,2,22,5,2015,12,19
3,4,23,5,2015,12,19
3,4,0,6,2015,12,20
3,3,1,6,2015,12,20
3,4,2,6,2015,12,20
3,3,3,6,2015,12,20
3,3,4,6,2015,12,20
3,3,5,6,2015,12,20
3,1,6,6,2015,12,20
3,1,7,6,2015,12,20
3,2,8,6,2015,12,20
3,4,9,6,2015,12,20
3,3,10,6,2015,12,20
3,2,11,6,2015,12,20
3,14,12,6,2015,12,20
3,5,13,6,2015,12,20
3,7,14,6,2015,12,20
3,9,15,6,2015,12,20
3,8,16,6,2015,12,20
3,3,17,6,2015,12,20
3,5,18,6,2015,12,20
3,6,19,6,2015,12,20
3,7,20,6,2015,12,20
3,7,21,6,2015,12,20
3,3,22,6,2015,12,20
3,5,23,6,2015,12,20
3,4,0,0,2015,12,21
3,5,1,0,2015,12,21
3,2,2,0,2015,12,21
3,3,3,0,2015,12,21
3,4,4,0,2015,12,21
3,2,5,0,2015,12,21
3,4,6,0,2015,12,21
3,5,7,0,2015,12,21
3,4,8,0,2015,12,21
3,4,9,0,2015,12,21
3,4,10,0,2015,12,21
3,3,11,0,2015,12,21
3,6,12,0,2015,12,21
3,5,13,0,2015,12,21
3,7,14,0,2015,12,21
3,5,15,0,2015,12,21
3,5,16,0,2015,12,21
3,6,17,0,2015,12,21
3,2,18,0,2015,12,21
3,4,19,0,2015,12,21
3,3,20,0,2015,12,21
3,5,21,0,2015,12,21
3,4,22,0,2015,12,21
3,6,23,0,2015,12,21
3,6,0,1,2015,12,22
3,1,1,1,2015,12,22
3,2,2,1,2015,12,22
3,2,3,1,2015,12,22
3,2,4,1,2015,12,22
3,3,5,1,2015,12,22
3,3,6,1,2015,12,22
3,2,7,1,2015,12,22
3,1,8,1,2015,12,22
3,4,9,1,2015,12,22
3,6,10,1,2015,12,22
3,5,11,1,2015,12,22
3,6,12,1,2015,12,22
3,5,13,1,2015,12,22
3,7,14,1,2015,12,22
3,7,15,1,2015,12,22
3,4,16,1,2015,12,22
3,6,17,1,2015,12,22
3,4,18,1,2015,12,22
3,6,19,1,2015,12,22
3,4,20,1,2015,12,22
3,3,21,1,2015,12,22
3,7,22,1,2015,12,22
3,2,23,1,2015,12,22
3,5,0,2,2015,12,23
3,3,1,2,2015,12,23
3,4,2,2,2015,12,23
3,4,3,2,2015,12,23
3,3,4,2,2015,12,23
3,3,5,2,2015,12,23
3,1,6,2,2015,12,23
3,2,7,2,2015,12,23
3,2,8,2,2015,12,23
3,5,9,2,2015,12,23
3,3,10,2,2015,12,23
3,6,11,2,2015,12,23
3,5,12,2,2015,12,23
3,3,13,2,2015,12,23
3,6,14,2,2015,12,23
3,5,15,2,2015,12,23
3,7,16,2,2015,12,23
3,3,17,2,2015,12,23
3,4,18,2,2015,12,23
3,2,19,2,2015,12,23
3,3,20,2,2015,12,23
3,3,21,2,2015,12,23
3,4,22,2,2015,12,23
3,6,23,2,2015,12,23
3,2,0,3,2015,12,24
3,4,1,3,2015,12,24
3,2,2,3,2015,12,24
3,5,3,3,2015,12,24
3,4,4,3,2015,12,24
3,2,5,3,2015,12,24
3,6,6,3,2015,12,24
3,4,7,3,2015,12,24
3,2,8,3,2015,12,24
3,5,9,3,2015,12,24
3,4,10,3,2015,12,24
3,6,11,3,2015,12,24
3,7,12,3,2015,12,24
3,6,13,3,2015,12,24
3,4,14,3,2015,12,24
3,5,15,3,2015,12,24
3,5,16,3,2015,12,24
3,10,17,3,2015,12,24
3,7,18,3,2015,12,24
3,3,19,3,2015,12,24
3,6,20,3,2015,12,24
3,6,21,3,2015,12,24
3,5,22,3,2015,12,24
3,4,23,3,2015,12,24
3,3,0,4,2015,12,25
3,1,1,4,2015,12,25
3,3,2,4,2015,12,25
3,9,3,4,2015,12,25
3,2,4,4,2015,12,25
3,4,5,4,2015,12,25
3,1,6,4,2015,12,25
3,2,7,4,2015,12,25
3,5,8,4,2015,12,25
3,4,9,4,2015,12,25
3,5,10,4,2015,12,25
3,1,11,4,2015,12,25
3,3,12,4,2015,12,25
3,4,13,4,2015,12,25
3,3,14,4,2015,12,25
3,6,15,4,2015,12,25
3,5,16,4,2015,12,25
3,6,17,4,2015,12,25
3,5,18,4,2015,12,25
3,4,19,4,2015,12,25
3,1,20,4,2015,12,25
3,3,21,4,2015,12,25
3,9,22,4,2015,12,25
3,4,23,4,2015,12,25
3,4,0,5,2015,12,26
3,4,1,5,2015,12,26
3,5,2,5,2015,12,26
3,4,3,5,2015,12,26
3,3,4,5,2015,12,26
3,5,5,5,2015,12,26
3,3,6,5,2015,12,26
3,5,7,5,2015,12,26
3,3,8,5,2015,12,26
3,6,9,5,2015,12,26
3,5,10,5,2015,12,26
3,6,11,5,2015,12,26
3,4,12,5,2015,12,26
3,3,13,5,2015,12,26
3,4,14,5,2015,12,26
3,1,15,5,2015,12,26
3,2,16,5,2015,12,26
3,5,17,5,2015,12,26
3,6,18,5,2015,12,26
3,3,19,5,2015,12,26
3,5,20,5,2015,12,26
3,2,21,5,2015,12,26
3,4,22,5,2015,12,26
3,5,23,5,2015,12,26
3,3,0,6,2015,12,27
3,4,1,6,2015,12,27
3,4,2,6,2015,12,27
3,1,3,6,2015,12,27
3,5,4,6,2015,12,27
3,5,5,6,2015,12,27
3,5,6,6,2015,12,27
3,3,7,6,2015,12,27
3,2,8,6,2015,12,27
3,5,9,6,2015,12,27
3,5,10,6,2015,12,27
3,4,11,6,2015,12,27
3,3,12,6,2015,12,27
3,2,13,6,2015,12,27
3,3,14,6,2015,12,27
3,2,15,6,2015,12,27
3,2,16,6,2015,12,27
3,6,17,6,2015,12,27
3,7,18,6,2015,12,27
3,2,19,6,2015,12,27
3,3,20,6,2015,12,27
3,4,21,6,2015,12,27
3,3,22,6,2015,12,27
3,3,23,6,2015,12,27
3,3,0,0,2015,12,28
3,3,1,0,2015,12,28
3,3,2,0,2015,12,28
3,2,3,0,2015,12,28
3,2,4,0,2015,12,28
3,3,5,0,2015,12,28
3,2,6,0,2015,12,28
3,5,7,0,2015,12,28
3,4,8,0,2015,12,28
3,5,9,0,2015,12,28
3,7,10,0,2015,12,28
3,4,11,0,2015,12,28
3,5,12,0,2015,12,28
3,4,13,0,2015,12,28
3,4,14,0,2015,12,28
3,8,15,0,2015,12,28
3,7,16,0,2015,12,28
3,5,17,0,2015,12,28
3,5,18,0,2015,12,28
3,5,19,0,2015,12,28
3,6,20,0,2015,12,28
3,3,21,0,2015,12,28
3,3,22,0,2015,12,28
3,6,23,0,2015,12,28
3,5,0,1,2015,12,29
3,3,1,1,2015,12,29
3,6,2,1,2015,12,29
3,3,3,1,2015,12,29
3,5,4,1,2015,12,29
3,3,5,1,2015,12,29
3,5,6,1,2015,12,29
3,4,7,1,2015,12,29
3,4,8,1,2015,12,29
3,5,9,1,2015,12,29
3,5,10,1,2015,12,29
3,5,11,1,2015,12,29
3,6,12,1,2015,12,29
3,5,13,1,2015,12,29
3,4,14,1,2015,12,29
3,5,15,1,2015,12,29
3,5,16,1,2015,12,29
3,4,17,1,2015,12,29
3,4,18,1,2015,12,29
3,7,19,1,2015,12,29
3,4,20,1,2015,12,29
3,2,21,1,2015,12,29
3,8,22,1,2015,12,29
3,12,23,1,2015,12,29
3,5,0,2,2015,12,30
3,5,1,2,2015,12,30
3,2,2,2,2015,12,30
3,6,3,2,2015,12,30
3,1,4,2,2015,12,30
3,5,5,2,2015,12,30
3,5,6,2,2015,12,30
3,3,7,2,2015,12,30
3,5,8,2,2015,12,30
3,6,9,2,2015,12,30
3,2,10,2,2015,12,30
3,9,11,2,2015,12,30
3,8,12,2,2015,12,30
3,9,13,2,2015,12,30
3,10,14,2,2015,12,30
3,8,15,2,2015,12,30
3,9,16,2,2015,12,30
3,6,17,2,2015,12,30
3,6,18,2,2015,12,30
3,5,19,2,2015,12,30
3,9,20,2,2015,12,30
3,9,21,2,2015,12,30
3,6,22,2,2015,12,30
3,5,23,2,2015,12,30
3,7,0,3,2015,12,31
3,4,1,3,2015,12,31
3,5,2,3,2015,12,31
3,2,3,3,2015,12,31
3,3,4,3,2015,12,31
3,2,5,3,2015,12,31
3,4,6,3,2015,12,31
3,5,7,3,2015,12,31
3,2,8,3,2015,12,31
3,4,9,3,2015,12,31
3,6,10,3,2015,12,31
3,7,11,3,2015,12,31
3,6,12,3,2015,12,31
3,3,13,3,2015,12,31
3,4,14,3,2015,12,31
3,7,15,3,2015,12,31
3,5,16,3,2015,12,31
3,6,17,3,2015,12,31
3,2,18,3,2015,12,31
3,5,19,3,2015,12,31
3,4,20,3,2015,12,31
3,5,21,3,2015,12,31
3,2,22,3,2015,12,31
3,4,23,3,2015,12,31
3,3,0,4,2016,1,1
3,5,1,4,2016,1,1
3,4,2,4,2016,1,1
3,1,3,4,2016,1,1
3,1,4,4,2016,1,1
3,5,5,4,2016,1,1
3,5,6,4,2016,1,1
3,2,7,4,2016,1,1
3,5,8,4,2016,1,1
3,3,9,4,2016,1,1
3,2,10,4,2016,1,1
3,1,11,4,2016,1,1
3,3,12,4,2016,1,1
3,5,13,4,2016,1,1
3,1,14,4,2016,1,1
3,3,15,4,2016,1,1
3,3,16,4,2016,1,1
3,5,17,4,2016,1,1
3,8,18,4,2016,1,1
3,3,19,4,2016,1,1
3,4,20,4,2016,1,1
3,5,21,4,2016,1,1
3,5,22,4,2016,1,1
3,3,23,4,2016,1,1
3,5,0,5,2016,1,2
3,5,1,5,2016,1,2
3,2,2,5,2016,1,2
3,1,3,5,2016,1,2
3,3,4,5,2016,1,2
3,1,5,5,2016,1,2
3,3,6,5,2016,1,2
3,6,7,5,2016,1,2
3,4,8,5,2016,1,2
3,3,9,5,2016,1,2
3,6,10,5,2016,1,2
3,6,11,5,2016,1,2
3,7,12,5,2016,1,2
3,3,13,5,2016,1,2
3,2,14,5,2016,1,2
3,4,15,5,2016,1,2
3,6,16,5,2016,1,2
3,7,17,5,2016,1,2
3,6,18,5,2016,1,2
3,4,19,5,2016,1,2
3,10,20,5,2016,1,2
3,5,21,5,2016,1,2
3,5,22,5,2016,1,2
3,6,23,5,2016,1,2
3,3,0,6,2016,1,3
3,3,1,6,2016,1,3
3,5,2,6,2016,1,3
3,2,3,6,2016,1,3
3,1,4,6,2016,1,3
3,3,5,6,2016,1,3
3,6,6,6,2016,1,3
3,6,7,6,2016,1,3
3,4,8,6,2016,1,3
3,5,9,6,2016,1,3
3,3,10,6,2016,1,3
3,4,11,6,2016,1,3
3,6,12,6,2016,1,3
3,6,13,6,2016,1,3
3,4,14,6,2016,1,3
3,4,15,6,2016,1,3
3,6,16,6,2016,1,3
3,3,17,6,2016,1,3
3,3,18,6,2016,1,3
3,3,19,6,2016,1,3
3,5,20,6,2016,1,3
3,3,21,6,2016,1,3
3,4,22,6,2016,1,3
3,7,23,6,2016,1,3
3,3,0,0,2016,1,4
3,4,1,0,2016,1,4
3,4,2,0,2016,1,4
3,3,3,0,2016,1,4
3,4,4,0,2016,1,4
3,1,5,0,2016,1,4
3,5,6,0,2016,1,4
3,2,7,0,2016,1,4
3,5,8,0,2016,1,4
3,5,9,0,2016,1,4
3,7,10,0,2016,1,4
3,7,11,0,2016,1,4
3,9,12,0,2016,1,4
3,8,13,0,2016,1,4
3,5,14,0,2016,1,4
3,8,15,0,2016,1,4
3,8,16,0,2016,1,4
3,7,17,0,2016,1,4
3,10,18,0,2016,1,4
3,8,19,0,2016,1,4
3,6,20,0,2016,1,4
3,6,21,0,2016,1,4
3,8,22,0,2016,1,4
3,5,23,0,2016,1,4
3,6,0,1,2016,1,5
3,3,1,1,2016,1,5
3,5,2,1,2016,1,5
3,6,3,1,2016,1,5
3,3,4,1,2016,1,5
3,2,5,1,2016,1,5
3,4,6,1,2016,1,5
3,4,7,1,2016,1,5
3,6,8,1,2016,1,5
3,6,9,1,2016,1,5
3,6,10,1,2016,1,5
3,8,11,1,2016,1,5
3,8,12,1,2016,1,5
3,4,13,1,2016,1,5
3,9,14,1,2016,1,5
3,10,15,1,2016,1,5
3,7,16,1,2016,1,5
3,9,17,1,2016,1,5
3,8,18,1,2016,1,5
3,12,19,1,2016,1,5
3,8,20,1,2016,1,5
3,9,21,1,2016,1,5
3,7,22,1,2016,1,5
3,8,23,1,2016,1,5
3,9,0,2,2016,1,6
3,4,1,2,2016,1,6
3,5,2,2,2016,1,6
3,4,3,2,2016,1,6
3,1,4,2,2016,1,6
3,3,5,2,2016,1,6
3,1,6,2,2016,1,6
3,5,7,2,2016,1,6
3,4,8,2,2016,1,6
3,4,9,2,2016,1,6
3,7,10,2,2016,1,6
3,6,11,2,2016,1,6
3,4,12,2,2016,1,6
3,5,13,2,2016,1,6
3,5,14,2,2016,1,6
3,9,15,2,2016,1,6
3,9,16,2,2016,1,6
3,5,17,2,2016,1,6
3,10,18,2,2016,1,6
3,11,19,2,2016,1,6
3,6,20,2,2016,1,6
3,6,21,2,2016,1,6
3,8,22,2,2016,1,6
3,4,23,2,2016,1,6
3,6,0,3,2016,1,7
3,6,1,3,2016,1,7
3,4,2,3,2016,1,7
3,5,3,3,2016,1,7
3,6,4,3,2016,1,7
3,2,5,3,2016,1,7
3,5,6,3,2016,1,7
3,4,7,3,2016,1,7
3,5,8,3,2016,1,7
3,7,9,3,2016,1,7
3,6,10,3,2016,1,7
3,6,11,3,2016,1,7
3,8,12,3,2016,1,7
3,8,13,3,2016,1,7
3,8,14,3,2016,1,7
3,6,15,3,2016,1,7
3,6,16,3,2016,1,7
3,9,17,3,2016,1,7
3,5,18,3,2016,1,7
3,3,19,3,2016,1,7
3,7,20,3,2016,1,7
3,7,21,3,2016,1,7
3,4,22,3,2016,1,7
3,7,23,3,2016,1,7
3,8,0,4,2016,1,8
3,4,1,4,2016,1,8
3,3,2,4,2016,1,8
3,1,3,4,2016,1,8
3,2,4,4,2016,1,8
3,3,5,4,2016,1,8
3,3,6,4,2016,1,8
3,2,7,4,2016,1,8
3,2,8,4,2016,1,8
3,8,9,4,2016,1,8
3,9,10,4,2016,1,8
3,10,11,4,2016,1,8
3,9,12,4,2016,1,8
3,8,13,4,2016,1,8
3,9,14,4,2016,1,8
3,7,15,4,2016,1,8
3,11,16,4,2016,1,8
3,8,17,4,2016,1,8
3,4,18,4,2016,1,8
3,5,19,4,2016,1,8
3,6,20,4,2016,1,8
3,6,21,4,2016,1,8
3,7,22,4,2016,1,8
3,7,23,4,2016,1,8
3,3,0,5,2016,1,9
3,2,1,5,2016,1,9
3,4,2,5,2016,1,9
3,2,3,5,2016,1,9
3,4,4,5,2016,1,9
3,5,5,5,2016,1,9
3,5,6,5,2016,1,9
3,4,7,5,2016,1,9
3,5,8,5,2016,1,9
3,5,9,5,2016,1,9
3,6,10,5,2016,1,9
3,6,11,5,2016,1,9
3,5,12,5,2016,1,9
3,11,13,5,2016,1,9
3,4,14,5,2016,1,9
3,3,15,5,2016,1,9
3,4,16,5,2016,1,9
3,5,17,5,2016,1,9
3,6,18,5,2016,1,9
3,5,19,5,2016,1,9
3,5,20,5,2016,1,9
3,2,21,5,2016,1,9
3,5,22,5,2016,1,9
3,3,23,5,2016,1,9
3,3,0,6,2016,1,10
3,3,1,6,2016,1,10
3,5,2,6,2016,1,10
3,4,3,6,2016,1,10
3,2,4,6,2016,1,10
3,1,5,6,2016,1,10
3,3,6,6,2016,1,10
3,3,7,6,2016,1,10
3,6,8,6,2016,1,10
3,5,9,6,2016,1,10
3,6,10,6,2016,1,10
3,4,11,6,2016,1,10
3,5,12,6,2016,1,10
3,5,13,6,2016,1,10
3,4,14,6,2016,1,10
3,2,15,6,2016,1,10
3,2,16,6,2016,1,10
3,4,17,6,2016,1,10
3,4,18,6,2016,1,10
3,3,19,6,2016,1,10
3,5,20,6,2016,1,10
3,4,21,6,2016,1,10
3,3,22,6,2016,1,10
3,5,23,6,2016,1,10
3,4,0,0,2016,1,11
3,2,1,0,2016,1,11
3,5,2,0,2016,1,11
3,5,3,0,2016,1,11
3,5,4,0,2016,1,11
3,2,5,0,2016,1,11
3,3,6,0,2016,1,11
3,5,7,0,2016,1,11
3,5,8,0,2016,1,11
3,5,9,0,2016,1,11
3,9,10,0,2016,1,11
3,4,11,0,2016,1,11
3,6,12,0,2016,1,11
3,9,13,0,2016,1,11
3,7,14,0,2016,1,11
3,8,15,0,2016,1,11
3,10,16,0,2016,1,11
3,8,17,0,2016,1,11
3,3,18,0,2016,1,11
3,7,19,0,2016,1,11
3,4,20,0,2016,1,11
3,4,21,0,2016,1,11
3,12,22,0,2016,1,11
3,8,23,0,2016,1,11
3,5,0,1,2016,1,12
3,5,1,1,2016,1,12
3,4,2,1,2016,1,12
3,6,3,1,2016,1,12
3,5,4,1,2016,1,12
3,5,5,1,2016,1,12
3,5,6,1,2016,1,12
3,5,7,1,2016,1,12
3,6,8,1,2016,1,12
3,7,9,1,2016,1,12
3,5,10,1,2016,1,12
3,4,11,1,2016,1,12
3,9,12,1,2016,1,12
3,6,13,1,2016,1,12
3,8,14,1,2016,1,12
3,8,15,1,2016,1,12
3,7,16,1,2016,1,12
3,10,17,1,2016,1,12
3,7,18,1,2016,1,12
3,7,19,1,2016,1,12
3,4,20,1,2016,1,12
3,4,21,1,2016,1,12
3,9,22,1,2016,1,12
3,4,23,1,2016,1,12
3,5,0,2,2016,1,13
3,6,1,2,2016,1,13
3,4,2,2,2016,1,13
3,2,3,2,2016,1,13
3,4,4,2,2016,1,13
3,6,5,2,2016,1,13
3,3,6,2,2016,1,13
3,4,7,2,2016,1,13
3,6,8,2,2016,1,13
3,9,9,2,2016,1,13
3,7,10,2,2016,1,13
3,8,11,2,2016,1,13
3,6,12,2,2016,1,13
3,4,13,2,2016,1,13
3,7,14,2,2016,1,13
3,9,15,2,2016,1,13
3,4,16,2,2016,1,13
3,9,17,2,2016,1,13
3,5,18,2,2016,1,13
3,7,19,2,2016,1,13
3,7,20,2,2016,1,13
3,4,21,2,2016,1,13
3,5,22,2,2016,1,13
3,3,23,2,2016,1,13
3,4,0,3,2016,1,14
3,5,1,3,2016,1,14
3,7,2,3,2016,1,14
3,3,3,3,2016,1,14
3,6,4,3,2016,1,14
3,4,5,3,2016,1,14
3,5,6,3,2016,1,14
3,2,7,3,2016,1,14
3,4,8,3,2016,1,14
3,4,9,3,2016,1,14
3,8,10,3,2016,1,14
3,8,11,3,2016,1,14
3,8,12,3,2016,1,14
3,7,13,3,2016,1,14
3,8,14,3,2016,1,14
3,6,15,3,2016,1,14
3,7,16,3,2016,1,14
3,6,17,3,2016,1,14
3,3,18,3,2016,1,14
3,7,19,3,2016,1,14
3,5,20,3,2016,1,14
3,10,21,3,2016,1,14
3,7,22,3,2016,1,14
3,5,23,3,2016,1,14
3,9,0,4,2016,1,15
3,5,1,4,2016,1,15
3,3,2,4,2016,1,15
3,3,3,4,2016,1,15
3,2,4,4,2016,1,15
3,5,5,4,2016,1,15
3,4,6,4,2016,1,15
3,4,7,4,2016,1,15
3,6,8,4,2016,1,15
3,5,9,4,2016,1,15
3,6,10,4,2016,1,15
3,6,11,4,2016,1,15
3,7,12,4,2016,1,15
3,8,13,4,2016,1,15
3,7,14,4,2016,1,15
3,6,15,4,2016,1,15
3,6,16,4,2016,1,15
3,8,17,4,2016,1,15
3,8,18,4,2016,1,15
3,4,19,4,2016,1,15
3,5,20,4,2016,1,15
3,8,21,4,2016,1,15
3,5,22,4,2016,1,15
3,9,23,4,2016,1,15
3,3,0,5,2016,1,16
3,4,1,5,2016,1,16
3,2,2,5,2016,1,16
3,6,3,5,2016,1,16
3,4,4,5,2016,1,16
3,2,5,5,2016,1,16
3,4,6,5,2016,1,16
3,5,7,5,2016,1,16
3,4,8,5,2016,1,16
3,4,9,5,2016,1,16
3,9,10,5,2016,1,16
3,15,11,5,2016,1,16
3,9,12,5,2016,1,16
3,5,13,5,2016,1,16
3,7,14,5,2016,1,16
3,5,15,5,2016,1,16
3,8,16,5,2016,1,16
3,6,17,5,2016,1,16
3,7,18,5,2016,1,16
3,6,19,5,2016,1,16
3,6,20,5,2016,1,16
3,8,21,5,2016,1,16
3,6,22,5,2016,1,16
3,8,23,5,2016,1,16
3,4,0,6,2016,1,17
3,6,1,6,2016,1,17
3,4,2,6,2016,1,17
3,3,3,6,2016,1,17
3,1,4,6,2016,1,17
3,1,5,6,2016,1,17
3,1,6,6,2016,1,17
3,5,7,6,2016,1,17
3,4,8,6,2016,1,17
3,5,9,6,2016,1,17
3,3,10,6,2016,1,17
3,8,11,6,2016,1,17
3,7,12,6,2016,1,17
3,4,13,6,2016,1,17
3,7,14,6,2016,1,17
3,7,15,6,2016,1,17
3,5,16,6,2016,1,17
3,5,17,6,2016,1,17
3,6,18,6,2016,1,17
3,3,19,6,2016,1,17
3,7,20,6,2016,1,17
3,6,21,6,2016,1,17
3,5,22,6,2016,1,17
3,3,23,6,2016,1,17
3,7,0,0,2016,1,18
3,3,1,0,2016,1,18
3,6,2,0,2016,1,18
3,1,3,0,2016,1,18
3,1,4,0,2016,1,18
3,3,5,0,2016,1,18
3,4,6,0,2016,1,18
3,2,7,0,2016,1,18
3,6,8,0,2016,1,18
3,3,9,0,2016,1,18
3,6,10,0,2016,1,18
3,7,11,0,2016,1,18
3,9,12,0,2016,1,18
3,11,13,0,2016,1,18
3,9,14,0,2016,1,18
3,7,15,0,2016,1,18
3,9,16,0,2016,1,18
3,11,17,0,2016,1,18
3,11,18,0,2016,1,18
3,6,19,0,2016,1,18
3,7,20,0,2016,1,18
3,5,21,0,2016,1,18
3,7,22,0,2016,1,18
3,6,23,0,2016,1,18
3,9,0,1,2016,1,19
3,5,1,1,2016,1,19
3,6,2,1,2016,1,19
3,3,3,1,2016,1,19
3,5,4,1,2016,1,19
3,2,5,1,2016,1,19
3,4,6,1,2016,1,19
3,6,7,1,2016,1,19
3,3,8,1,2016,1,19
3,7,9,1,2016,1,19
3,8,10,1,2016,1,19
3,9,11,1,2016,1,19
3,7,12,1,2016,1,19
3,8,13,1,2016,1,19
3,15,14,1,2016,1,19
3,11,15,1,2016,1,19
3,33,16,1,2016,1,19
3,32,17,1,2016,1,19
3,23,18,1,2016,1,19
3,21,19,1,2016,1,19
3,15,20,1,2016,1,19
3,12,21,1,2016,1,19
3,17,22,1,2016,1,19
3,12,23,1,2016,1,19
3,12,0,2,2016,1,20
3,8,1,2,2016,1,20
3,11,2,2,2016,1,20
3,6,3,2,2016,1,20
3,6,4,2,2016,1,20
3,4,5,2,2016,1,20
3,6,6,2,2016,1,20
3,8,7,2,2016,1,20
3,9,8,2,2016,1,20
3,12,9,2,2016,1,20
3,16,10,2,2016,1,20
3,14,11,2,2016,1,20
3,13,12,2,2016,1,20
3,11,13,2,2016,1,20
3,11,14,2,2016,1,20
3,11,15,2,2016,1,20
3,13,16,2,2016,1,20
3,8,17,2,2016,1,20
3,8,18,2,2016,1,20
3,7,19,2,2016,1,20
3,6,20,2,2016,1,20
3,8,21,2,2016,1,20
3,6,22,2,2016,1,20
3,6,23,2,2016,1,20
3,10,0,3,2016,1,21
3,6,1,3,2016,1,21
3,8,2,3,2016,1,21
3,7,3,3,2016,1,21
3,11,4,3,2016,1,21
3,4,5,3,2016,1,21
3,4,6,3,2016,1,21
3,5,7,3,2016,1,21
3,5,8,3,2016,1,21
3,5,9,3,2016,1,21
3,13,10,3,2016,1,21
3,13,11,3,2016,1,21
3,9,12,3,2016,1,21
3,8,13,3,2016,1,21
3,15,14,3,2016,1,21
3,18,15,3,2016,1,21
3,15,16,3,2016,1,21
3,16,17,3,2016,1,21
3,19,18,3,2016,1,21
3,8,19,3,2016,1,21
3,8,20,3,2016,1,21
3,10,21,3,2016,1,21
3,9,22,3,2016,1,21
3,12,23,3,2016,1,21
3,8,0,4,2016,1,22
3,6,1,4,2016,1,22
3,4,2,4,2016,1,22
3,3,3,4,2016,1,22
3,2,4,4,2016,1,22
3,3,5,4,2016,1,22
3,5,6,4,2016,1,22
3,8,7,4,2016,1,22
3,7,8,4,2016,1,22
3,11,9,4,2016,1,22
3,31,10,4,2016,1,22
3,38,11,4,2016,1,22
3,45,12,4,2016,1,22
3,30,13,4,2016,1,22
3,43,14,4,2016,1,22
3,27,15,4,2016,1,22
3,23,16,4,2016,1,22
3,33,17,4,2016,1,22
3,18,18,4,2016,1,22
3,17,19,4,2016,1,22
3,15,20,4,2016,1,22
3,13,21,4,2016,1,22
3,16,22,4,2016,1,22
3,14,23,4,2016,1,22
3,12,0,5,2016,1,23
3,9,1,5,2016,1,23
3,8,2,5,2016,1,23
3,6,3,5,2016,1,23
3,2,4,5,2016,1,23
3,4,5,5,2016,1,23
3,4,6,5,2016,1,23
3,8,7,5,2016,1,23
3,5,8,5,2016,1,23
3,7,9,5,2016,1,23
3,7,10,5,2016,1,23
3,11,11,5,2016,1,23
3,10,12,5,2016,1,23
3,29,13,5,2016,1,23
3,14,14,5,2016,1,23
3,15,15,5,2016,1,23
3,14,16,5,2016,1,23
3,10,17,5,2016,1,23
3,11,18,5,2016,1,23
3,11,19,5,2016,1,23
3,9,20,5,2016,1,23
3,11,21,5,2016,1,23
3,10,22,5,2016,1,23
3,7,23,5,2016,1,23
3,9,0,6,2016,1,24
3,5,1,6,2016,1,24
3,5,2,6,2016,1,24
3,7,3,6,2016,1,24
3,2,4,6,2016,1,24
3,6,5,6,2016,1,24
3,6,6,6,2016,1,24
3,6,7,6,2016,1,24
3,5,8,6,2016,1,24
3,7,9,6,2016,1,24
3,7,10,6,2016,1,24
3,18,11,6,2016,1,24
3,25,12,6,2016,1,24
3,17,13,6,2016,1,24
3,13,14,6,2016,1,24
3,20,15,6,2016,1,24
3,12,16,6,2016,1,24
3,7,17,6,2016,1,24
3,8,18,6,2016,1,24
3,8,19,6,2016,1,24
3,8,20,6,2016,1,24
3,11,21,6,2016,1,24
3,7,22,6,2016,1,24
3,10,23,6,2016,1,24
3,5,0,0,2016,1,25
3,5,1,0,2016,1,25
3,6,2,0,2016,1,25
3,5,3,0,2016,1,25
3,3,4,0,2016,1,25
3,2,5,0,2016,1,25
3,4,6,0,2016,1,25
3,3,7,0,2016,1,25
3,10,8,0,2016,1,25
3,8,9,0,2016,1,25
3,15,10,0,2016,1,25
3,11,11,0,2016,1,25
3,20,12,0,2016,1,25
3,26,13,0,2016,1,25
3,29,14,0,2016,1,25
3,27,15,0,2016,1,25
3,34,16,0,2016,1,25
3,26,17,0,2016,1,25
3,22,18,0,2016,1,25
3,19,19,0,2016,1,25
3,15,20,0,2016,1,25
3,14,21,0,2016,1,25
3,14,22,0,2016,1,25
3,14,23,0,2016,1,25
3,13,0,1,2016,1,26
3,10,1,1,2016,1,26
3,3,2,1,2016,1,26
3,5,3,1,2016,1,26
3,6,4,1,2016,1,26
3,5,5,1,2016,1,26
3,6,6,1,2016,1,26
3,5,7,1,2016,1,26
3,4,8,1,2016,1,26
3,9,9,1,2016,1,26
3,7,10,1,2016,1,26
3,14,11,1,2016,1,26
3,10,12,1,2016,1,26
3,12,13,1,2016,1,26
3,9,14,1,2016,1,26
3,11,15,1,2016,1,26
3,20,16,1,2016,1,26
3,19,17,1,2016,1,26
3,17,18,1,2016,1,26
3,21,19,1,2016,1,26
3,14,20,1,2016,1,26
3,13,21,1,2016,1,26
3,14,22,1,2016,1,26
3,14,23,1,2016,1,26
